$Green Spring Met year 2005 YC 04/11/2023,,,,,,
",,,",,,,,,
Jday,Tair(degC),Dew point(degC),WindSpeed(cms),WindDir(rad),CloudCover,Solar
18.41666667,5,4.71,0.89408,2.0594894,2,102.8188209
18.45833333,5.555555556,5.27,2.68224,2.3212889,2,116.7941947
18.5,5.555555556,5.27,2.68224,2.4085554,2,123.7818815
18.54166667,6.111111111,5.67,1.34112,2.6529016,2,113.7994717
18.58333333,6.666666667,6.23,1.34112,2.4260087,2,95.83113408
18.625,7.777777778,7.33,0.89408,2.2165691,2,65.38478419
18.66666667,7.777777778,7.18,0.89408,4.4854981,2,20.96306058
18.70833333,6.666666667,6.08,0.44704,4.2935118,2,3.99296392
18.75,6.111111111,5.67,0.44704,4.2062453,2,3.49384343
18.79166667,5.555555556,5.12,0.89408,4.4680448,2,3.49384343
18.83333333,5.555555556,5.27,0,4.7996575,2,2.99472294
18.875,5.555555556,5.27,0,4.5727646,2,3.49384343
18.91666667,5,4.71,0.44704,4.5553113,2,3.49384343
18.95833333,5,4.71,0,2.3736488,2,3.49384343
19,5,4.71,0,2.0594894,2,3.49384343
19.04166667,5,4.71,0.44704,2.4085554,2,3.49384343
19.08333333,4.444444444,4.15,0,4.1364321,2,2.99472294
19.125,5,4.71,0.89408,2.0594894,2,3.49384343
19.16666667,4.444444444,4.15,0.89408,3.3510336,2,3.49384343
19.20833333,3.888888889,3.6,0.44704,5.3930697,2,2.99472294
19.25,3.888888889,3.6,0.44704,1.2566376,2,3.49384343
19.29166667,3.333333333,3.04,0.44704,2.0769427,2,7.98592784
19.33333333,3.888888889,3.6,0,2.3212889,2,33.44107283
19.375,4.444444444,4.15,0,1.5882503,2,65.88390468
19.41666667,5.555555556,5.27,0.44704,2.8099813,2,93.83465212
19.45833333,6.111111111,5.67,1.34112,2.617995,2,113.3003512
19.5,6.666666667,6.23,0.89408,3.8571793,2,123.7818815
19.54166667,7.222222222,6.63,1.34112,3.0543275,2,117.2933152
19.58333333,12.77777778,12.16,0.44704,1.7627833,2,92.33729065
19.625,11.66666667,10.09,0.89408,3.665193,2,57.39885635
19.66666667,7.222222222,6.01,2.2352,4.188792,2,19.9648196
19.70833333,6.666666667,6.23,0.89408,3.2986737,2,3.99296392
19.75,5.555555556,5.12,0.44704,5.7944956,2,3.49384343
19.79166667,4.444444444,4.01,0,4.8520174,2,3.49384343
19.83333333,3.333333333,2.9,0,5.5326961,2,3.49384343
19.875,3.333333333,2.9,0.44704,2.7227148,2,3.49384343
19.91666667,2.777777778,2.5,0.89408,5.7421357,2,3.49384343
19.95833333,2.777777778,2.5,0.44704,2.2340224,2,2.99472294
20,3.888888889,3.6,0.89408,2.3038356,1,2.99472294
20.04166667,3.888888889,3.6,2.2352,2.3038356,1,3.49384343
20.08333333,3.888888889,3.6,0.89408,2.2340224,1,3.49384343
20.125,2.777777778,2.5,0.89408,1.6755168,1,3.49384343
20.16666667,1.666666667,1.39,0.89408,4.3982316,1,3.49384343
20.20833333,2.222222222,1.94,0.89408,5.0963636,1,3.49384343
20.25,1.111111111,0.83,0,0.9948381,1,3.49384343
20.29166667,0.555555556,0.28,0,2.6878082,1,8.98416882
20.33333333,2.222222222,1.94,0.44704,5.8817621,1,45.41996459
20.375,6.111111111,5.82,0.89408,2.2863823,1,91.33904967
20.41666667,10,9.7,1.34112,2.1991158,1,126.277484
20.45833333,7.222222222,6.17,1.34112,4.4505915,1,140.2528577
20.5,11.66666667,10.74,0.89408,3.9618991,1,150.734388
20.54166667,13.33333333,10.69,1.34112,2.7227148,1,145.2440626
20.58333333,17.22222222,13.74,1.34112,3.2463138,1,110.3056283
20.625,15.55555556,5.47,0.89408,3.1241407,1,59.39533831
20.66666667,11.66666667,6.6,1.78816,4.3109651,1,20.46394009
20.70833333,6.666666667,4.33,1.34112,3.0368742,1,3.99296392
20.75,6.111111111,5.52,0.44704,4.4331382,1,3.99296392
20.79166667,5.555555556,5.12,0.89408,2.792528,1,3.49384343
20.83333333,5.555555556,5.27,1.34112,2.2863823,1,3.49384343
20.875,5.555555556,5.27,1.34112,2.0245828,1,3.49384343
20.91666667,5,4.71,0.44704,1.8849564,1,3.49384343
20.95833333,5,4.71,0.44704,1.7802366,1,3.49384343
21,4.444444444,4.15,0,1.3089975,3,3.49384343
21.04166667,3.888888889,3.6,0,1.6406102,3,3.99296392
21.08333333,3.888888889,3.6,0,3.6302864,3,3.49384343
21.125,4.444444444,4.15,0.44704,1.570797,3,3.49384343
21.16666667,2.777777778,2.5,0.44704,1.5184371,3,3.49384343
21.20833333,2.222222222,1.94,0,1.8500498,3,3.49384343
21.25,1.666666667,1.39,0.44704,1.0297447,3,3.49384343
21.29166667,0.555555556,0.28,0,2.2514757,3,9.48328931
21.33333333,2.777777778,2.5,0.44704,1.3613574,3,37.43403675
21.375,4.444444444,4.15,0.44704,2.8274346,3,70.37598909
21.41666667,6.111111111,5.82,0.89408,2.443462,3,99.824098
21.45833333,6.666666667,6.38,0.89408,3.49066,3,120.2880381
21.5,8.333333333,8.03,1.34112,2.4260087,3,128.7730864
21.54166667,13.33333333,12.86,0.89408,2.6354483,3,118.7906766
21.58333333,12.22222222,10.63,1.34112,3.7524595,3,87.34608575
21.625,7.777777778,5.76,2.2352,3.6302864,3,56.40061537
21.66666667,7.777777778,7.03,0.44704,3.9444458,3,17.96833764
21.70833333,6.666666667,6.08,0.44704,2.792528,3,3.99296392
21.75,6.111111111,5.67,0.44704,3.5953798,3,3.49384343
21.79166667,5.555555556,5.12,0,2.6354483,3,3.49384343
21.83333333,5.555555556,5.27,0.89408,2.0769427,3,3.49384343
21.875,5.555555556,5.27,0,2.7576214,3,3.49384343
21.91666667,5,4.71,0.89408,1.570797,3,3.49384343
21.95833333,3.888888889,3.6,0,1.0995579,3,3.49384343
22,4.444444444,4.15,0.89408,4.3458717,3,3.49384343
22.04166667,4.444444444,4.15,0.44704,4.5727646,3,3.49384343
22.08333333,4.444444444,4.15,0.44704,1.6929701,3,3.49384343
22.125,4.444444444,4.15,1.34112,2.0245828,3,3.49384343
22.16666667,4.444444444,4.15,0.89408,1.9373163,3,2.99472294
22.20833333,4.444444444,4.15,0.89408,1.8325965,3,2.99472294
22.25,3.888888889,3.6,0.89408,4.4505915,3,3.49384343
22.29166667,4.444444444,4.15,0.44704,1.74533,3,7.48680735
22.33333333,4.444444444,4.15,0.89408,1.7278767,3,26.95250646
22.375,4.444444444,4.15,1.34112,2.7750747,3,62.39006125
22.41666667,5,4.71,0.44704,2.094396,3,97.32849555
22.45833333,6.666666667,6.38,0.89408,2.3911021,3,129.7713274
22.5,10,9.7,0.89408,1.4835305,3,129.2722069
22.54166667,10,9.24,0.89408,2.8274346,3,121.7853996
22.58333333,12.77777778,11.68,1.34112,4.0317123,3,100.822339
22.625,12.22222222,9.06,1.78816,3.9618991,3,52.90677194
22.66666667,8.888888889,6.16,1.34112,4.2586052,3,18.96657862
22.70833333,6.666666667,6.08,0.89408,3.2463138,3,3.99296392
22.75,6.111111111,5.67,0,2.094396,3,3.49384343
22.79166667,5.555555556,5.27,0,4.0666189,3,3.49384343
22.83333333,5.555555556,5.27,0,2.2340224,3,3.49384343
22.875,5.555555556,5.27,0,1.6406102,3,3.49384343
22.91666667,5.555555556,5.27,0.89408,2.4783686,3,3.49384343
22.95833333,5.555555556,5.27,2.2352,2.3736488,3,3.49384343
23,5.555555556,5.27,1.78816,2.268929,2,3.49384343
23.04166667,5.555555556,5.27,1.34112,2.9321544,2,3.49384343
23.08333333,5.555555556,5.27,0,1.6406102,2,3.49384343
23.125,5,4.71,0.44704,0.6457721,2,3.49384343
23.16666667,3.888888889,3.6,0,0.4363325,2,3.49384343
23.20833333,2.777777778,2.5,0,1.9373163,2,3.49384343
23.25,5,4.71,0,6.0039352,2,3.49384343
23.29166667,2.777777778,2.5,0.89408,4.3109651,2,8.98416882
23.33333333,3.888888889,3.6,0,4.5204047,2,37.43403675
23.375,7.222222222,6.93,0,0.174533,2,79.8592784
23.41666667,9.444444444,9.14,0.44704,4.2411519,2,109.8065078
23.45833333,12.22222222,11.28,0.44704,4.4854981,2,128.7730864
23.5,10,8.11,1.34112,4.0491656,2,190.1649067
23.54166667,10.55555556,9.15,1.34112,4.188792,2,170.6992076
23.58333333,11.11111111,9.2,1.34112,2.8797945,2,124.281002
23.625,9.444444444,7.72,1.34112,3.3510336,2,74.8680735
23.66666667,7.222222222,6.17,0.89408,2.9845143,2,23.95778352
23.70833333,6.666666667,6.23,0.89408,3.316127,2,4.49208441
23.75,6.666666667,6.38,0.44704,2.617995,2,3.99296392
23.79166667,6.666666667,6.38,0,5.759589,2,3.99296392
23.83333333,5.555555556,5.27,0,6.108655,2,3.99296392
23.875,4.444444444,4.15,0,4.1189788,2,3.49384343
23.91666667,3.888888889,3.6,0,2.0071295,2,3.99296392
23.95833333,3.888888889,3.6,0,5.6548692,2,3.99296392
24,5,4.71,0,2.2165691,1,3.49384343
24.04166667,7.222222222,6.93,0.44704,2.0245828,1,3.49384343
24.08333333,4.444444444,3.41,0.44704,3.0368742,1,3.49384343
24.125,3.888888889,3.16,0.44704,1.9373163,1,3.49384343
24.16666667,3.888888889,3.31,0.44704,1.7104234,1,3.49384343
24.20833333,4.444444444,3.71,0.89408,2.268929,1,3.99296392
24.25,3.888888889,3.6,1.78816,2.3387422,1,3.49384343
24.29166667,3.333333333,3.04,0.89408,1.7627833,1,8.98416882
24.33333333,4.444444444,4.15,1.34112,2.443462,1,36.43579577
24.375,8.888888889,8.59,1.34112,1.2915442,1,66.38302517
24.41666667,8.888888889,7.98,1.34112,2.6703549,1,124.7801225
24.45833333,12.77777778,11.51,0.44704,3.1765006,1,166.7062437
24.5,17.77777778,13.5,0.89408,2.9845143,1,156.7238339
24.54166667,16.11111111,7.85,0.44704,3.6128331,1,153.7291109
24.58333333,16.11111111,12.28,2.68224,4.0491656,1,149.736147
24.625,14.44444444,9.25,0.44704,4.0317123,1,115.7959537
24.66666667,13.33333333,9.19,1.34112,4.2586052,1,25.95426548
24.70833333,10,7.25,0.89408,4.4505915,1,4.49208441
24.75,8.888888889,7.98,0.44704,3.3859402,1,3.99296392
24.79166667,8.333333333,7.88,0.89408,3.7350062,1,3.99296392
24.83333333,8.888888889,8.44,0,0.9424782,1,3.99296392
24.875,9.444444444,8.99,0,4.0840722,1,3.99296392
24.91666667,10,9.24,1.34112,2.268929,1,3.49384343
24.95833333,10.55555556,9.79,0.44704,3.6477397,1,3.99296392
25,10.55555556,9.32,0.89408,3.5430199,0,3.49384343
25.04166667,11.66666667,9.92,0.89408,1.5358904,0,3.99296392
25.08333333,11.66666667,9.58,0.44704,1.8500498,0,3.49384343
25.125,11.11111111,9.03,0.89408,2.5307285,0,3.49384343
25.16666667,10,8.44,0,3.0892341,0,3.99296392
25.20833333,9.444444444,7.88,0.44704,2.3561955,0,3.99296392
25.25,10,9.08,0.89408,2.0594894,0,3.99296392
25.29166667,10,8.92,1.78816,4.1364321,0,16.47097617
25.33333333,10.55555556,9.64,0,6.1435616,0,141.7502192
25.375,12.22222222,10.96,0.44704,1.9896762,0,310.9520653
25.41666667,15.55555556,13.05,0,1.3089975,0,445.7145976
25.45833333,17.77777778,12.88,2.2352,2.0071295,0,487.1415982
25.5,17.77777778,10.41,3.57632,2.6005417,0,286.4951613
25.54166667,17.77777778,10.89,2.68224,2.8099813,0,289.9890047
25.58333333,17.22222222,11.7,1.34112,3.0019676,0,249.560245
25.625,16.66666667,11.81,1.78816,3.2637671,0,157.7220748
25.66666667,15.55555556,11.15,1.34112,3.5953798,0,50.91028998
25.70833333,14.44444444,11.04,0.44704,2.9845143,0,4.9912049
25.75,13.33333333,11.04,0,0.523599,0,3.99296392
25.79166667,12.77777778,11.18,0,1.2915442,0,3.99296392
25.83333333,12.22222222,10.63,0.89408,1.4835305,0,3.99296392
25.875,12.22222222,10.12,0.89408,1.9722229,0,3.99296392
25.91666667,12.77777778,10.84,0.44704,1.6406102,0,3.99296392
25.95833333,12.22222222,10.46,0.89408,1.9373163,0,3.99296392
26,12.22222222,10.96,1.78816,2.1816625,4,3.99296392
26.04166667,12.22222222,10.29,1.34112,1.570797,4,3.99296392
26.08333333,12.22222222,10.46,1.78816,1.4311706,4,3.99296392
26.125,12.22222222,9.24,1.34112,1.6057036,4,3.99296392
26.16666667,12.22222222,9.24,1.34112,1.3264508,4,3.99296392
26.20833333,12.22222222,9.6,0.89408,1.4137173,4,3.99296392
26.25,11.66666667,8.15,1.78816,1.5533437,4,3.99296392
26.29166667,11.66666667,8.88,0.44704,1.6231569,4,6.98768686
26.33333333,11.11111111,8.86,0.44704,1.74533,4,39.9296392
26.375,11.11111111,9.2,1.78816,2.1467559,4,179.6833764
26.41666667,12.22222222,10.96,3.12928,2.5481818,4,75.86631448
26.45833333,13.88888889,11.76,3.12928,1.7278767,4,82.35488085
26.5,12.77777778,9.23,5.81152,2.2165691,4,77.86279644
26.54166667,11.66666667,9.58,4.4704,2.4958219,4,37.93315724
26.58333333,11.11111111,10.18,4.4704,2.4085554,4,56.40061537
26.625,10,9.24,3.12928,2.6005417,4,100.3232185
26.66666667,9.444444444,8.37,3.57632,2.0245828,4,20.96306058
26.70833333,10,8.11,2.2352,1.9024097,4,15.97185568
26.75,8.333333333,5.09,4.4704,3.9269925,4,3.99296392
26.79166667,8.888888889,7.34,3.57632,0.2268929,4,3.99296392
26.83333333,8.888888889,6.16,5.36448,0.5759589,4,3.99296392
26.875,8.333333333,5.27,0.89408,1.3089975,4,3.99296392
26.91666667,8.333333333,5.44,0.89408,1.2391843,4,3.99296392
26.95833333,7.777777778,5.59,0.44704,2.8274346,4,3.49384343
27,6.666666667,5.15,0.44704,1.1344645,0,3.49384343
27.04166667,5,3.96,0,1.3089975,0,3.99296392
27.08333333,4.444444444,3.71,0,1.8151432,0,3.49384343
27.125,5,4.27,0,1.7627833,0,3.49384343
27.16666667,6.666666667,5.62,1.78816,0.4712391,0,3.49384343
27.20833333,4.444444444,2.14,1.78816,0.6283188,0,3.49384343
27.25,4.444444444,3.56,0.44704,4.0491656,0,3.99296392
27.29166667,3.333333333,2.61,0,3.0543275,0,55.90149488
27.33333333,6.111111111,5.37,0,1.4486239,0,159.7185568
27.375,8.333333333,6.13,0.89408,1.9024097,0,206.1367624
27.41666667,10.55555556,6.89,1.78816,1.4486239,0,227.099823
27.45833333,11.66666667,7.2,1.78816,2.0245828,0,337.9045717
27.5,12.22222222,7.53,3.12928,2.6354483,0,416.2664887
27.54166667,12.22222222,8.12,3.12928,2.4958219,0,256.5479319
27.58333333,12.77777778,8.27,4.02336,2.1642092,0,210.1297263
27.625,12.22222222,7.53,4.02336,2.3911021,0,226.6007025
27.66666667,12.77777778,8.66,3.57632,2.1293026,0,54.9032539
27.70833333,11.11111111,6.26,3.57632,2.5307285,0,5.49032539
27.75,10,7.43,4.02336,2.792528,0,3.99296392
27.79166667,10,7.07,4.91744,2.3561955,0,3.99296392
27.83333333,11.11111111,7.61,6.25856,2.1816625,0,3.99296392
27.875,11.11111111,5.22,5.81152,2.3212889,0,3.99296392
27.91666667,11.11111111,5.44,5.81152,2.2340224,0,3.99296392
27.95833333,10.55555556,4.7,7.59968,2.2863823,0,3.99296392
28,8.333333333,5.27,6.7056,2.5307285,0,3.99296392
28.04166667,9.444444444,7.22,6.7056,2.1642092,0,3.99296392
28.08333333,9.444444444,6.53,5.81152,2.0594894,0,3.99296392
28.125,7.777777778,3.63,8.04672,1.9024097,0,3.99296392
28.16666667,7.777777778,5.76,3.57632,2.0245828,0,3.99296392
28.20833333,7.222222222,4.87,3.57632,2.1991158,0,3.99296392
28.25,7.222222222,6.32,4.91744,2.7750747,0,3.99296392
28.29166667,7.777777778,6.72,3.12928,2.5481818,0,7.98592784
28.33333333,8.333333333,7.27,3.57632,2.1293026,0,77.36367595
28.375,8.333333333,7.11,3.57632,2.1293026,0,214.1226902
28.41666667,8.888888889,7.66,2.2352,4.363325,0,348.8852225
28.45833333,10,8.44,1.78816,3.2114072,0,352.3790659
28.5,9.444444444,7.22,1.78816,1.570797,0,268.5268236
28.54166667,11.66666667,8.7,2.2352,1.1170112,0,16.97009666
28.58333333,7.222222222,1.92,1.34112,0.4712391,0,42.92436214
28.625,6.111111111,4.11,3.57632,5.6897758,0,64.8856637
28.66666667,5.555555556,4.05,2.2352,0.7679452,0,122.7836405
28.70833333,6.111111111,4.91,1.78816,1.2391843,0,6.48856637
28.75,6.111111111,4.28,2.2352,0.3839726,0,3.49384343
28.79166667,6.111111111,3.62,3.57632,0.9424782,0,3.49384343
28.83333333,4.444444444,1.98,0.89408,5.9864819,0,3.49384343
28.875,3.888888889,2.86,0,5.0090971,0,3.49384343
28.91666667,2.777777778,2.21,0.44704,5.8119489,0,3.49384343
28.95833333,2.777777778,2.21,0,1.6231569,0,3.49384343
29,2.222222222,1.79,0,4.4854981,0,2.99472294
29.04166667,2.777777778,2.35,0.44704,0.4014259,0,3.49384343
29.08333333,1.666666667,0.96,0.44704,4.9567372,0,3.49384343
29.125,2.222222222,1.79,0,1.4835305,0,2.99472294
29.16666667,1.666666667,1.25,0.44704,0.6108655,0,2.99472294
29.20833333,2.222222222,1.79,0,0.5759589,0,3.49384343
29.25,1.666666667,0.96,0.44704,0.2443462,0,3.49384343
29.29166667,0.555555556,-0.29,0,1.0995579,0,30.94547038
29.33333333,3.333333333,2.75,0,5.585056,0,78.36191693
29.375,6.666666667,4.83,0,5.1312702,0,158.7203158
29.41666667,8.333333333,4.17,0.89408,5.0265504,0,297.9749325
29.45833333,10.55555556,6.13,2.2352,5.23599,0,468.6741401
29.5,10.55555556,6.7,3.12928,4.712391,0,537.0536472
29.54166667,11.66666667,6.8,5.36448,4.9741905,0,481.6512729
29.58333333,11.66666667,5.1,5.81152,5.1661768,0,422.755055
29.625,10.55555556,5.12,5.36448,5.0090971,0,229.5954254
29.66666667,10,5.39,5.81152,5.0265504,0,114.2985922
29.70833333,8.888888889,4.52,4.02336,5.1487235,0,7.98592784
29.75,6.666666667,3.29,3.57632,5.1836301,0,3.49384343
29.79166667,5,2.86,0.89408,5.7072291,0,3.49384343
29.83333333,4.444444444,3.41,0,1.8675031,0,3.49384343
29.875,4.444444444,3.86,0.44704,2.0594894,0,3.49384343
29.91666667,3.888888889,3.16,0.44704,0.6108655,0,3.49384343
29.95833333,3.333333333,2.46,0.44704,1.2915442,0,3.49384343
30,3.333333333,2.75,0.89408,1.4486239,0,2.99472294
30.04166667,2.222222222,1.65,0.89408,1.5533437,0,3.49384343
30.08333333,2.222222222,1.65,0,1.74533,0,2.99472294
30.125,1.666666667,0.96,0.89408,1.4137173,0,2.99472294
30.16666667,1.111111111,0.4,0.44704,2.0769427,0,2.99472294
30.20833333,1.111111111,0.4,0,1.3613574,0,2.99472294
30.25,1.111111111,0.25,0,1.5882503,0,2.99472294
30.29166667,0.555555556,-0.44,0.44704,5.5326961,0,23.45866303
30.33333333,2.222222222,0.75,0.44704,1.4660772,0,93.33553163
30.375,7.222222222,4.7,0.44704,1.4835305,0,158.7203158
30.41666667,8.888888889,4.52,0.44704,1.8675031,0,233.5883893
30.45833333,8.888888889,5.27,2.2352,2.5132752,0,345.3913791
30.5,9.444444444,5.99,1.78816,2.7401681,0,365.8553192
30.54166667,12.22222222,7.73,1.78816,3.2288605,0,511.5985022
30.58333333,12.22222222,6.71,2.2352,3.2463138,0,426.748019
30.625,11.66666667,5.97,1.78816,2.8099813,0,281.0048359
30.66666667,10.83333333,5.27,1.78816,3.02814755,0,115.2968332
30.70833333,10,4.58,1.78816,3.2463138,0,8.98416882
30.75,7.222222222,3.28,0.89408,3.2114072,0,3.99296392
30.79166667,5.555555556,3.08,0,1.2042777,0,3.99296392
30.83333333,5.555555556,3.73,0.44704,0.9773848,0,3.49384343
30.875,7.222222222,5.37,0,1.1693711,0,3.49384343
30.91666667,6.111111111,4.44,0.44704,1.3439041,0,3.49384343
30.95833333,6.111111111,4.6,0.44704,0.6806787,0,3.49384343
31,5.555555556,3.57,0.89408,0.349066,0,3.49384343
31.04166667,5,3.5,0.44704,1.3089975,0,3.49384343
31.08333333,3.888888889,2.71,0.44704,1.570797,0,2.99472294
31.125,3.333333333,2.31,0.44704,1.570797,0,2.99472294
31.16666667,3.888888889,3.16,0.44704,1.4486239,0,2.99472294
31.20833333,3.333333333,1.85,0.44704,1.3439041,0,2.99472294
31.25,2.222222222,0.6,0.89408,1.3089975,0,3.99296392
31.29166667,1.666666667,0.81,0.44704,5.6374159,0,52.40765145
31.33333333,5.555555556,4.82,0,1.4311706,0,192.6605091
31.375,9.444444444,5.43,0,1.2740909,0,355.3737889
31.41666667,12.77777778,6.15,0.89408,1.6929701,0,466.6776582
31.45833333,15.55555556,7.08,0.89408,5.0265504,0,546.8499714
31.5,13.88888889,5.01,1.78816,4.9567372,0,546.9891032
31.54166667,15,7.06,1.78816,4.3982316,0,528.5685989
31.58333333,13.88888889,6.74,1.78816,3.7699128,0,416.2664887
31.625,14.44444444,8.17,2.68224,4.1189788,0,248.562004
31.66666667,13.88888889,7.65,2.68224,4.2935118,0,68.87862762
31.70833333,10.55555556,4.7,1.34112,3.8746326,0,10.48153029
31.75,8.333333333,4.36,0.89408,4.6949377,0,3.99296392
31.79166667,6.666666667,4.33,0,1.5184371,0,3.99296392
31.83333333,5.555555556,4.05,0,4.5204047,0,3.99296392
31.875,5,3.96,0,0.7330386,0,3.49384343
31.91666667,5,4.27,0,1.1519178,0,3.49384343
31.95833333,5,4.42,0,1.6406102,0,3.49384343
32,4.444444444,3.86,0,1.4137173,0,2.99472294
32.04166667,3.888888889,3.16,0.44704,1.4835305,0,2.99472294
32.08333333,3.888888889,3.31,0.44704,1.6231569,0,2.99472294
32.125,4.444444444,4.01,0.89408,1.570797,0,2.99472294
32.16666667,4.444444444,3.86,0.44704,1.5882503,0,2.99472294
32.20833333,3.333333333,2.75,0,5.4454296,0,2.99472294
32.25,2.777777778,2.35,0,1.5009838,0,3.49384343
32.29166667,2.222222222,1.79,0.44704,1.570797,0,40.42875969
32.33333333,4.444444444,3.86,0.44704,1.5533437,0,212.6253287
32.375,10,8.76,0.89408,1.4311706,0,374.3403675
32.41666667,12.77777778,9.04,0.89408,2.0594894,0,500.6178515
32.45833333,14.44444444,9.25,1.34112,2.7227148,0,550.216039
32.5,16.11111111,9.53,0.89408,2.617995,0,550.357503
32.54166667,15,7.06,1.34112,2.7750747,0,546.5369366
32.58333333,15,10,2.2352,3.8920859,0,442.7198746
32.625,15.55555556,9.9,2.2352,4.6251245,0,281.0048359
32.66666667,16.11111111,9.99,1.34112,5.5676027,0,123.282761
32.70833333,12.77777778,7.66,1.78816,4.886924,0,9.9824098
32.75,10.27777778,7.26,0.89408,5.43670295,0,3.99296392
32.79166667,7.777777778,6.56,0,5.9864819,0,3.99296392
32.83333333,7.777777778,6.88,0.44704,5.934122,0,3.99296392
32.875,6.666666667,5.46,0.44704,1.6406102,0,3.99296392
32.91666667,6.111111111,5.52,1.34112,1.396264,0,3.49384343
32.95833333,6.666666667,5.93,0.44704,1.570797,0,3.99296392
33,5.555555556,4.97,0.44704,1.4835305,0,3.49384343
33.04166667,6.111111111,5.67,0.44704,1.7278767,0,3.49384343
33.08333333,5.555555556,5.12,0.89408,1.919863,0,3.49384343
33.125,5,4.42,0.89408,1.9722229,0,3.49384343
33.16666667,5,4.42,0.89408,1.5882503,0,3.99296392
33.20833333,4.444444444,3.86,1.34112,1.4660772,0,3.99296392
33.25,2.777777778,1.76,0.44704,1.8325965,0,3.99296392
33.29166667,2.222222222,0.6,0.44704,1.2566376,0,39.43051871
33.33333333,4.444444444,3.41,0,0.4712391,0,180.1824969
33.375,9.444444444,6.53,0,1.2391843,0,352.3790659
33.41666667,15,7.79,2.2352,0.4537858,0,473.1662245
33.45833333,16.11111111,6.81,0.44704,2.8274346,0,553.6375969
33.5,15,6.3,1.78816,3.0368742,0,553.7813511
33.54166667,17.22222222,10.12,1.34112,3.9618991,0,527.5703579
33.58333333,17.22222222,8.37,0.89408,3.3684869,0,422.755055
33.625,16.66666667,8.63,1.78816,3.7175529,0,283.9995588
33.66666667,15,7.79,1.34112,3.1066874,0,117.2933152
33.70833333,13.33333333,7.55,2.2352,3.665193,0,13.97537372
33.75,10,5.39,0,3.665193,0,3.99296392
33.79166667,7.777777778,5.42,0,0.1919863,0,3.99296392
33.83333333,7.777777778,6.41,0.44704,1.2915442,0,3.99296392
33.875,7.222222222,6.17,0,3.1241407,0,3.99296392
33.91666667,6.111111111,5.07,0.44704,0.6632254,0,3.99296392
33.95833333,6.111111111,5.52,0,1.5533437,0,3.99296392
34,5.555555556,4.82,0.89408,1.4311706,0,3.99296392
34.04166667,5,4.42,0.89408,1.2566376,0,3.99296392
34.08333333,5.555555556,4.52,0,2.094396,0,3.99296392
34.125,6.666666667,4.5,0,1.5009838,0,3.49384343
34.16666667,5,1.84,1.78816,1.5009838,0,3.49384343
34.20833333,4.444444444,1.98,0.44704,0.4537858,0,3.49384343
34.25,4.444444444,2.31,0,6.1959215,0,3.99296392
34.29166667,3.888888889,1.77,0.89408,1.9373163,0,30.44634989
34.33333333,3.888888889,2.09,0.44704,1.7104234,0,154.2282314
34.375,12.22222222,9.78,0.44704,1.396264,0,306.4599809
34.41666667,13.88888889,6.5,0.44704,1.6406102,0,425.2506575
34.45833333,15.55555556,7.08,1.34112,1.570797,0,537.5527677
34.5,17.22222222,8.11,1.34112,2.6878082,0,557.2596332
34.54166667,16.66666667,7.06,1.78816,3.1241407,0,534.0589243
34.58333333,18.33333333,9.14,1.78816,3.3859402,0,432.2383443
34.625,17.77777778,5.7,1.34112,2.9845143,0,289.4898842
